loinc_num;copra_id;loinc_shortname;copra_name;accuracy;is_match;id
49135-7;110807;Fract excret Na Ur+SerPl-Rto;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1415
5155-7;110807;EBV NA IgG Ser Ql IF;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1416
5156-5;110807;EBV NA IgG Ser Ql IA;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1417
53129-3;110807;Na Urate Cry #/area UrnS HPF;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1418
53788-6;110807;Na Urate Cry UrnS Ql Micro;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1419
55134-1;110807;FLUAV NA RNA Islt NAA+probe;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1420
61101-2;110807;FLUAV NA RNA Spec Seq;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1421
66493-8;110807;EBV NA 1 IgG Ser-aCnc;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1422
72200-9;110807;FLUAV NA seg sequence ID Islt Seq;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1423
7883-2;110807;EBV NA IgG Ser Ql;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1424
7884-0;110807;EBV NA IgM Ser Ql;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1425
87716-7;110807;FLUAV NA gene Islt-Seq;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1426
92244-3;110807;Micro resist mut NA change type Islt/Spm;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1427
92245-0;110807;Micro resist mut NA change Islt/Spm;P_NEV_HD_VO_5008onl_SollNa;67;Nein;1428
8665-2;110808;LMP Start date;P_NEV_HD_VO_5008onl_StartNa;61;Nein;1429
50749-1;110805;Prot Ur-Imp;P_NEV_HD_VO_5008onl_Temperatur;61;Nein;1430
8310-5;110805;Body temperature;P_NEV_HD_VO_5008onl_Temperatur;79;Nein;1431
29304-3;104403;Medication dispensed;Praemedikation;65;Nein;1432
57833-6;104403;Rx for medication;Praemedikation;65;Nein;1433
11481-9;112017;HPV Spec;P_SEF;62;Nein;1434
17433-4;112017;pH Spec;P_SEF;67;Nein;1435
2753-2;112017;pH SerPl;P_SEF;62;Nein;1436
17433-4;112018;pH Spec;P_SEF1;62;Nein;1437
17433-4;112019;pH Spec;P_SEF2;62;Nein;1438
2752-4;102408;pH Smn;p-SV;60;Nein;1439
2755-7;102408;pH Stl;p-SV;60;Nein;1440
35004-1;102408;Polys # Snv;p-SV;62;Nein;1441
48037-6;102408;pH Vag;p-SV;60;Nein;1442
8480-6;102408;BP sys;p-SV;60;Nein;1443
2753-2;102037;pH SerPl;p-SVR;62;Nein;1444
2756-5;102037;pH Ur;p-SVR;60;Nein;1445
5964-2;100560;PT Bld;PT_AllgBefund;62;Nein;1446
23830-3;100676;B pert.PT IgA Ser-aCnc;PT_Befund;100;Nein;1447
23831-1;100676;B pert.PT IgG Ser-aCnc;PT_Befund;100;Nein;1448
24127-3;100676;B pert.PT IgG Ser IA-aCnc;PT_Befund;100;Nein;1449
24128-1;100676;B pert.PT IgA Ser IA-aCnc;PT_Befund;100;Nein;1450
42638-7;100676;PT PPP 1:1 saline;PT_Befund;100;Nein;1451
46417-2;100676;PT BldC;PT_Befund;100;Nein;1452
52752-3;100676;PT PIVKA insensitive Act/Nor BldC;PT_Befund;100;Nein;1453
52753-1;100676;PT PIVKA insensitive Act/Nor PPP;PT_Befund;100;Nein;1454
52760-6;100676;PT PIVKA sensitive Act/Nor BldC;PT_Befund;100;Nein;1455
52761-4;100676;PT PIVKA sensitive Act/Nor PPP;PT_Befund;100;Nein;1456
5901-4;100676;PT Cont PPP;PT_Befund;100;Nein;1457
5964-2;100676;PT Bld;PT_Befund;100;Nein;1458
80600-0;100676;B pert.PT Prmt Nph Ql NAA+probe;PT_Befund;100;Nein;1459
82179-3;100676;B pert.PT Prmt Nph Ql NAA+non-probe;PT_Befund;100;Nein;1460
94478-5;100676;B pert.PT Prmt Low resp Ql NAA+non-probe;PT_Befund;100;Nein;1461
96962-6;100676;B pert.PT Prmt Lower resp Ql NAA+probe;PT_Befund;100;Nein;1462
30089-7;110925;Trans Cells #/area UrnS HPF;P_Temperatur_Arteriell;60;Nein;1463
46136-8;110925;Trans Cells #/area UrnS LPF;P_Temperatur_Arteriell;60;Nein;1464
8310-5;108742;Body temperature;P_Temperatur_DeltaT;69;Nein;1465
50560-2;110926;pH Ur Strip.auto;P_Temperatur_Haut;61;Nein;1467
51479-4;110926;Sperm # Ur Auto;P_Temperatur_Haut;60;Nein;1468
51480-2;110926;Bacteria # Ur Auto;P_Temperatur_Haut;61;Nein;1469
12585-6;110930;Creat 2h Ur-mRate;P_Temperatur_Rektal;61;Nein;1476
12586-4;110930;Creat 4h Ur-mRate;P_Temperatur_Rektal;61;Nein;1477
12587-2;110930;Creat 6h Ur-mRate;P_Temperatur_Rektal;61;Nein;1478
8310-5;110926;Body temperature;P_Temperatur_Haut;67;Ja;1470
12588-0;110930;Creat 8h Ur-mRate;P_Temperatur_Rektal;61;Nein;1479
2150-1;110930;Creatine 24h Ur-mRate;P_Temperatur_Rektal;60;Nein;1480
24462-4;110930;Hepta-CP 24h Ur-mRate;P_Temperatur_Rektal;60;Nein;1481
38163-2;110930;Hepta-CP/Creat Ur;P_Temperatur_Rektal;61;Nein;1482
93733-4;110930;Creat 5h Ur-mRate;P_Temperatur_Rektal;61;Nein;1484
47720-8;110754;pH temp adj BldCo;P_Therapiebetten_Doku_DraegerBabytherm_ES_Temp;64;Nein;1486
8330-3;110754;Bdy temp IV;P_Therapiebetten_Doku_DraegerBabytherm_ES_Temp;64;Nein;1487
55594-6;108625;Duck Feather IgE Ql;P_Therapiebetten_Doku_Lifetherm_ES_Neigung;60;Nein;1488
6100-2;108625;Duck Feather IgE Qn;P_Therapiebetten_Doku_Lifetherm_ES_Neigung;60;Nein;1489
7289-2;108625;Duck Feather IgG Qn;P_Therapiebetten_Doku_Lifetherm_ES_Neigung;65;Nein;1490
2755-7;110752;pH Stl;P_Therapiebetten_VO_DraegerBabytherm_Strahler;62;Nein;1491
32112-5;110752;Sertraline Ur Ql;P_Therapiebetten_VO_DraegerBabytherm_Strahler;62;Nein;1492
50749-1;110753;Prot Ur-Imp;P_Therapiebetten_VO_DraegerBabytherm_Temperatur;61;Nein;1493
8310-5;110753;Body temperature;P_Therapiebetten_VO_DraegerBabytherm_Temperatur;79;Nein;1494
10948-8;108626;Pigeon Feather IgE Qn;P_Therapiebetten_VO_Lifetherm_Neigung;60;Nein;1495
17464-9;108626;Pigeon Feather IgE Ql;P_Therapiebetten_VO_Lifetherm_Neigung;60;Nein;1496
51548-6;108626;Parrot Feather IgG Ql;P_Therapiebetten_VO_Lifetherm_Neigung;60;Nein;1497
51549-4;108626;Pigeon Feather IgG Ql;P_Therapiebetten_VO_Lifetherm_Neigung;60;Nein;1498
7344-5;108626;Goose Feather IgG Qn;P_Therapiebetten_VO_Lifetherm_Neigung;62;Nein;1499
13440-3;108624;Interpretation Ur IFE-Imp;P_Therapiebetten_VO_Lifetherm_Temperatur;60;Nein;1500
2750-8;108636;pH Plr;P_Waermesysteme_InfantWarmer_VO_Power;62;Nein;1501
8478-0;117177;BP mean;P_Weaning;62;Nein;1502
6301-6;102027;INR PPP;RPP;60;Nein;1503
96823-0;105103;Respiration Score SOFA;Sauerstoff_RespirationBarValue;65;Nein;1517
74468-0;103399;Quest frm def Doc;Schrittmacher_Defi_ES_Frequenz;60;Nein;1518
9279-1;105014;Resp rate;Schrittmacher_Osypka101H_ES_Rate;62;Nein;1519
14722-3;105033;ENA Ab Ser Ql;Schrittmacher_Osypka203H_ES_A-Sense;60;Nein;1520
24461-6;105033;FA SerPl-sCnc;Schrittmacher_Osypka203H_ES_A-Sense;60;Nein;1521
35168-4;105033;AA SerPl-sCnc;Schrittmacher_Osypka203H_ES_A-Sense;60;Nein;1522
14722-3;105020;ENA Ab Ser Ql;Schrittmacher_Osypka203H_ES_A_Sense;60;Nein;1523
24461-6;105020;FA SerPl-sCnc;Schrittmacher_Osypka203H_ES_A_Sense;60;Nein;1524
35168-4;105020;AA SerPl-sCnc;Schrittmacher_Osypka203H_ES_A_Sense;60;Nein;1525
100858-0;105022;CD4+154/CD4 stim COVID Spike;Schrittmacher_Osypka203H_ES_A_STIM;80;Nein;1526
100859-8;105022;CD4 IFNg/CD4 p Stim COVID Sp;Schrittmacher_Osypka203H_ES_A_STIM;80;Nein;1527
100860-6;105022;CD4 TNFa/CD4 p Stim COVID Sp;Schrittmacher_Osypka203H_ES_A_STIM;80;Nein;1528
14650-6;105025;Citrate 24h Ur-sRate;Schrittmacher_Osypka203H_ES_Highrate_StimRate;65;Nein;1529
3151-8;105019;Inhaled O2 flow rate;Schrittmacher_Osypka203H_ES_Rate;100;Nein;1530
8867-4;105019;Heart rate;Schrittmacher_Osypka203H_ES_Rate;100;Nein;1531
9278-3;105019;Breath rate special circumstances;Schrittmacher_Osypka203H_ES_Rate;100;Nein;1532
9279-1;105019;Resp rate;Schrittmacher_Osypka203H_ES_Rate;100;Nein;1533
100858-0;105023;CD4+154/CD4 stim COVID Spike;Schrittmacher_Osypka203H_ES_V_STIM;80;Nein;1534
100859-8;105023;CD4 IFNg/CD4 p Stim COVID Sp;Schrittmacher_Osypka203H_ES_V_STIM;80;Nein;1535
100860-6;105023;CD4 TNFa/CD4 p Stim COVID Sp;Schrittmacher_Osypka203H_ES_V_STIM;80;Nein;1536
11187-2;103397;P frequentans IgE Qn;Schrittmacher_Siemens_ES_Frequenz;61;Nein;1537
34571-0;102785;Screen aPTT;Score_AIS;60;Nein;1538
44760-7;102785;MELD score;Score_AIS;71;Nein;1539
73561-3;102785;IGF-I Z-score SerPl;Score_AIS;71;Nein;1540
88859-4;102785;Disease stage score for risk calculation;Score_AIS;71;Nein;1541
9271-8;102785;10M Apgar Score;Score_AIS;71;Nein;1542
9274-2;102785;5M Apgar Score;Score_AIS;71;Nein;1543
96790-1;102785;SOFA total score SOFA;Score_AIS;71;Nein;1544
96823-0;102785;Respiration Score SOFA;Score_AIS;71;Nein;1545
96824-8;102785;Coag Score SOFA;Score_AIS;71;Nein;1546
96825-5;102785;Liver Score SOFA;Score_AIS;71;Nein;1547
96826-3;102785;Cardio Score SOFA;Score_AIS;71;Nein;1548
96827-1;102785;CNS Score SOFA;Score_AIS;71;Nein;1549
96828-9;102785;Renal Score SOFA;Score_AIS;71;Nein;1550
34231-1;102786;Aldost/Creat Ur-sRto;Score_Aldrete;61;Nein;1551
44760-7;102786;MELD score;Score_Aldrete;70;Nein;1552
6303-2;102786;Screen dRVVT;Score_Aldrete;64;Nein;1553
44760-7;102787;MELD score;Score_APACHE2;67;Nein;1554
9271-8;102787;10M Apgar Score;Score_APACHE2;64;Nein;1555
9274-2;102787;5M Apgar Score;Score_APACHE2;67;Nein;1556
34571-0;102788;Screen aPTT;Score_Apgar;64;Nein;1557
39456-9;102788;APAP Ur-sCnc;Score_Apgar;61;Nein;1558
44760-7;102788;MELD score;Score_Apgar;67;Nein;1559
8310-5;110924;Body temperature;P_Temperatur_Venoes;69;Ja;1485
19224-5;1273;SaO2 % BldMV;SaO2;100;Ja;1504
73561-3;102788;IGF-I Z-score SerPl;Score_Apgar;62;Nein;1560
88859-4;102788;Disease stage score for risk calculation;Score_Apgar;62;Nein;1561
96790-1;102788;SOFA total score SOFA;Score_Apgar;62;Nein;1564
96823-0;102788;Respiration Score SOFA;Score_Apgar;62;Nein;1565
96824-8;102788;Coag Score SOFA;Score_Apgar;69;Nein;1566
96825-5;102788;Liver Score SOFA;Score_Apgar;62;Nein;1567
96826-3;102788;Cardio Score SOFA;Score_Apgar;62;Nein;1568
96827-1;102788;CNS Score SOFA;Score_Apgar;62;Nein;1569
96828-9;102788;Renal Score SOFA;Score_Apgar;62;Nein;1570
44760-7;102764;MELD score;Score_ARDS;70;Nein;1571
73561-3;102764;IGF-I Z-score SerPl;Score_ARDS;67;Nein;1572
88859-4;102764;Disease stage score for risk calculation;Score_ARDS;67;Nein;1573
9271-8;102764;10M Apgar Score;Score_ARDS;67;Nein;1574
9274-2;102764;5M Apgar Score;Score_ARDS;67;Nein;1575
96790-1;102764;SOFA total score SOFA;Score_ARDS;67;Nein;1576
96823-0;102764;Respiration Score SOFA;Score_ARDS;67;Nein;1577
96824-8;102764;Coag Score SOFA;Score_ARDS;67;Nein;1578
96825-5;102764;Liver Score SOFA;Score_ARDS;67;Nein;1579
96826-3;102764;Cardio Score SOFA;Score_ARDS;74;Nein;1580
96827-1;102764;CNS Score SOFA;Score_ARDS;67;Nein;1581
96828-9;102764;Renal Score SOFA;Score_ARDS;67;Nein;1582
44760-7;102832;MELD score;Score_Barthel;70;Nein;1583
96790-1;102832;SOFA total score SOFA;Score_Barthel;62;Nein;1584
96828-9;102832;Renal Score SOFA;Score_Barthel;62;Nein;1585
44760-7;102789;MELD score;Score_BernerSchmerzscore;67;Nein;1586
44760-7;102790;MELD score;Score_Besinger;67;Nein;1587
73561-3;102790;IGF-I Z-score SerPl;Score_Besinger;61;Nein;1588
96825-5;102790;Liver Score SOFA;Score_Besinger;60;Nein;1589
34571-0;102791;Screen aPTT;Score_BPS;60;Nein;1590
44760-7;102791;MELD score;Score_BPS;71;Nein;1591
73561-3;102791;IGF-I Z-score SerPl;Score_BPS;71;Nein;1592
88859-4;102791;Disease stage score for risk calculation;Score_BPS;71;Nein;1593
9271-8;102791;10M Apgar Score;Score_BPS;71;Nein;1594
9274-2;102791;5M Apgar Score;Score_BPS;71;Nein;1595
96790-1;102791;SOFA total score SOFA;Score_BPS;71;Nein;1596
96823-0;102791;Respiration Score SOFA;Score_BPS;71;Nein;1597
96824-8;102791;Coag Score SOFA;Score_BPS;71;Nein;1598
96825-5;102791;Liver Score SOFA;Score_BPS;71;Nein;1599
96826-3;102791;Cardio Score SOFA;Score_BPS;71;Nein;1600
96827-1;102791;CNS Score SOFA;Score_BPS;71;Nein;1601
96828-9;102791;Renal Score SOFA;Score_BPS;71;Nein;1602
34571-0;105223;Screen aPTT;Score_BPS_Verlauf;60;Nein;1603
44760-7;105223;MELD score;Score_BPS_Verlauf;71;Nein;1604
73561-3;105223;IGF-I Z-score SerPl;Score_BPS_Verlauf;71;Nein;1605
88859-4;105223;Disease stage score for risk calculation;Score_BPS_Verlauf;71;Nein;1606
9271-8;105223;10M Apgar Score;Score_BPS_Verlauf;71;Nein;1607
9274-2;105223;5M Apgar Score;Score_BPS_Verlauf;71;Nein;1608
96790-1;105223;SOFA total score SOFA;Score_BPS_Verlauf;71;Nein;1609
96823-0;105223;Respiration Score SOFA;Score_BPS_Verlauf;71;Nein;1610
96824-8;105223;Coag Score SOFA;Score_BPS_Verlauf;71;Nein;1611
96825-5;105223;Liver Score SOFA;Score_BPS_Verlauf;71;Nein;1612
96826-3;105223;Cardio Score SOFA;Score_BPS_Verlauf;71;Nein;1613
96827-1;105223;CNS Score SOFA;Score_BPS_Verlauf;71;Nein;1614
96828-9;105223;Renal Score SOFA;Score_BPS_Verlauf;71;Nein;1615
44760-7;101609;MELD score;Score_Braden;67;Nein;1616
96828-9;101609;Renal Score SOFA;Score_Braden;64;Nein;1617
44760-7;108377;MELD score;Score_BradenQ;67;Nein;1618
96828-9;108377;Renal Score SOFA;Score_BradenQ;62;Nein;1619
44760-7;102848;MELD score;Score_Braden_Verlauf;67;Nein;1620
96828-9;102848;Renal Score SOFA;Score_Braden_Verlauf;64;Nein;1621
44760-7;104289;MELD score;Score_CAM_ICU_Punktwert_Gesamt;67;Nein;1622
44760-7;117126;MELD score;Score_CAM_ICU_Punktwert_GesamtAktualisierung2020;67;Nein;1623
44760-7;102792;MELD score;Score_CIWA;67;Nein;1624
73561-3;102792;IGF-I Z-score SerPl;Score_CIWA;67;Nein;1625
88859-4;102792;Disease stage score for risk calculation;Score_CIWA;67;Nein;1626
9271-8;102792;10M Apgar Score;Score_CIWA;67;Nein;1627
9274-2;102792;5M Apgar Score;Score_CIWA;67;Nein;1628
96790-1;102792;SOFA total score SOFA;Score_CIWA;67;Nein;1629
96823-0;102792;Respiration Score SOFA;Score_CIWA;67;Nein;1630
96824-8;102792;Coag Score SOFA;Score_CIWA;67;Nein;1631
96825-5;102792;Liver Score SOFA;Score_CIWA;67;Nein;1632
96826-3;102792;Cardio Score SOFA;Score_CIWA;67;Nein;1633
96827-1;102792;CNS Score SOFA;Score_CIWA;67;Nein;1634
96828-9;102792;Renal Score SOFA;Score_CIWA;67;Nein;1635
44760-7;102793;MELD score;Score_Cleveland;72;Nein;1636
96825-5;102793;Liver Score SOFA;Score_Cleveland;65;Nein;1637
44760-7;109749;MELD score;Score_ComfortB_beatmet_Skala;67;Nein;1638
44760-7;110743;MELD score;Score_ComfortB_spontan_Skala;67;Nein;1639
96790-1;110743;SOFA total score SOFA;Score_ComfortB_spontan_Skala;62;Nein;1640
44760-7;102794;MELD score;Score_ComfortSkala;67;Nein;1641
51844-9;102794;Cortis Sal-sCnc;Score_ComfortSkala;61;Nein;1642
96790-1;102794;SOFA total score SOFA;Score_ComfortSkala;71;Nein;1643
96824-8;102794;Coag Score SOFA;Score_ComfortSkala;61;Nein;1644
96827-1;102794;CNS Score SOFA;Score_ComfortSkala;62;Nein;1645
44760-7;102795;MELD score;Score_CRIB;67;Nein;1646
73561-3;102795;IGF-I Z-score SerPl;Score_CRIB;67;Nein;1647
88859-4;102795;Disease stage score for risk calculation;Score_CRIB;67;Nein;1648
9271-8;102795;10M Apgar Score;Score_CRIB;67;Nein;1649
9274-2;102795;5M Apgar Score;Score_CRIB;67;Nein;1650
96790-1;102795;SOFA total score SOFA;Score_CRIB;67;Nein;1651
96823-0;102795;Respiration Score SOFA;Score_CRIB;67;Nein;1652
96824-8;102795;Coag Score SOFA;Score_CRIB;67;Nein;1653
96825-5;102795;Liver Score SOFA;Score_CRIB;67;Nein;1654
96826-3;102795;Cardio Score SOFA;Score_CRIB;67;Nein;1655
96827-1;102795;CNS Score SOFA;Score_CRIB;67;Nein;1656
96828-9;102795;Renal Score SOFA;Score_CRIB;67;Nein;1657
44760-7;103444;MELD score;Score_DGAI_AufnArzt;70;Nein;1658
73561-3;103444;IGF-I Z-score SerPl;Score_DGAI_AufnArzt;67;Nein;1659
88859-4;103444;Disease stage score for risk calculation;Score_DGAI_AufnArzt;67;Nein;1660
9271-8;103444;10M Apgar Score;Score_DGAI_AufnArzt;67;Nein;1661
9274-2;103444;5M Apgar Score;Score_DGAI_AufnArzt;67;Nein;1662
96790-1;103444;SOFA total score SOFA;Score_DGAI_AufnArzt;67;Nein;1663
96823-0;103444;Respiration Score SOFA;Score_DGAI_AufnArzt;67;Nein;1664
96824-8;103444;Coag Score SOFA;Score_DGAI_AufnArzt;67;Nein;1665
96825-5;103444;Liver Score SOFA;Score_DGAI_AufnArzt;67;Nein;1666
96826-3;103444;Cardio Score SOFA;Score_DGAI_AufnArzt;67;Nein;1667
96827-1;103444;CNS Score SOFA;Score_DGAI_AufnArzt;67;Nein;1668
96828-9;103444;Renal Score SOFA;Score_DGAI_AufnArzt;67;Nein;1669
44760-7;103556;MELD score;Score_DGAI_AufnASA1;70;Nein;1670
73561-3;103556;IGF-I Z-score SerPl;Score_DGAI_AufnASA1;67;Nein;1671
88859-4;103556;Disease stage score for risk calculation;Score_DGAI_AufnASA1;67;Nein;1672
9271-8;103556;10M Apgar Score;Score_DGAI_AufnASA1;67;Nein;1673
9274-2;103556;5M Apgar Score;Score_DGAI_AufnASA1;67;Nein;1674
96790-1;103556;SOFA total score SOFA;Score_DGAI_AufnASA1;67;Nein;1675
96823-0;103556;Respiration Score SOFA;Score_DGAI_AufnASA1;67;Nein;1676
96824-8;103556;Coag Score SOFA;Score_DGAI_AufnASA1;67;Nein;1677
96825-5;103556;Liver Score SOFA;Score_DGAI_AufnASA1;67;Nein;1678
96826-3;103556;Cardio Score SOFA;Score_DGAI_AufnASA1;67;Nein;1679
96827-1;103556;CNS Score SOFA;Score_DGAI_AufnASA1;67;Nein;1680
96828-9;103556;Renal Score SOFA;Score_DGAI_AufnASA1;67;Nein;1681
44760-7;103557;MELD score;Score_DGAI_AufnASA2;70;Nein;1682
73561-3;103557;IGF-I Z-score SerPl;Score_DGAI_AufnASA2;67;Nein;1683
88859-4;103557;Disease stage score for risk calculation;Score_DGAI_AufnASA2;67;Nein;1684
9271-8;103557;10M Apgar Score;Score_DGAI_AufnASA2;67;Nein;1685
9274-2;103557;5M Apgar Score;Score_DGAI_AufnASA2;67;Nein;1686
96790-1;103557;SOFA total score SOFA;Score_DGAI_AufnASA2;67;Nein;1687
96823-0;103557;Respiration Score SOFA;Score_DGAI_AufnASA2;67;Nein;1688
96824-8;103557;Coag Score SOFA;Score_DGAI_AufnASA2;67;Nein;1689
96825-5;103557;Liver Score SOFA;Score_DGAI_AufnASA2;67;Nein;1690
96826-3;103557;Cardio Score SOFA;Score_DGAI_AufnASA2;67;Nein;1691
96827-1;103557;CNS Score SOFA;Score_DGAI_AufnASA2;67;Nein;1692
96828-9;103557;Renal Score SOFA;Score_DGAI_AufnASA2;67;Nein;1693
44760-7;103558;MELD score;Score_DGAI_AufnASA3;70;Nein;1694
73561-3;103558;IGF-I Z-score SerPl;Score_DGAI_AufnASA3;67;Nein;1695
88859-4;103558;Disease stage score for risk calculation;Score_DGAI_AufnASA3;67;Nein;1696
9271-8;103558;10M Apgar Score;Score_DGAI_AufnASA3;67;Nein;1697
9274-2;103558;5M Apgar Score;Score_DGAI_AufnASA3;67;Nein;1698
96790-1;103558;SOFA total score SOFA;Score_DGAI_AufnASA3;67;Nein;1699
96823-0;103558;Respiration Score SOFA;Score_DGAI_AufnASA3;67;Nein;1700
96824-8;103558;Coag Score SOFA;Score_DGAI_AufnASA3;67;Nein;1701
96825-5;103558;Liver Score SOFA;Score_DGAI_AufnASA3;67;Nein;1702
96826-3;103558;Cardio Score SOFA;Score_DGAI_AufnASA3;67;Nein;1703
96827-1;103558;CNS Score SOFA;Score_DGAI_AufnASA3;67;Nein;1704
96828-9;103558;Renal Score SOFA;Score_DGAI_AufnASA3;67;Nein;1705
44760-7;103559;MELD score;Score_DGAI_AufnASA4;70;Nein;1706
73561-3;103559;IGF-I Z-score SerPl;Score_DGAI_AufnASA4;67;Nein;1707
88859-4;103559;Disease stage score for risk calculation;Score_DGAI_AufnASA4;67;Nein;1708
9271-8;103559;10M Apgar Score;Score_DGAI_AufnASA4;67;Nein;1709
9274-2;103559;5M Apgar Score;Score_DGAI_AufnASA4;67;Nein;1710
96790-1;103559;SOFA total score SOFA;Score_DGAI_AufnASA4;67;Nein;1711
96823-0;103559;Respiration Score SOFA;Score_DGAI_AufnASA4;67;Nein;1712
96824-8;103559;Coag Score SOFA;Score_DGAI_AufnASA4;67;Nein;1713
96825-5;103559;Liver Score SOFA;Score_DGAI_AufnASA4;67;Nein;1714
96826-3;103559;Cardio Score SOFA;Score_DGAI_AufnASA4;67;Nein;1715
96827-1;103559;CNS Score SOFA;Score_DGAI_AufnASA4;67;Nein;1716
96828-9;103559;Renal Score SOFA;Score_DGAI_AufnASA4;67;Nein;1717
44760-7;103560;MELD score;Score_DGAI_AufnASA5;70;Nein;1718
73561-3;103560;IGF-I Z-score SerPl;Score_DGAI_AufnASA5;67;Nein;1719
88859-4;103560;Disease stage score for risk calculation;Score_DGAI_AufnASA5;67;Nein;1720
9271-8;103560;10M Apgar Score;Score_DGAI_AufnASA5;67;Nein;1721
9274-2;103560;5M Apgar Score;Score_DGAI_AufnASA5;67;Nein;1722
96790-1;103560;SOFA total score SOFA;Score_DGAI_AufnASA5;67;Nein;1723
96823-0;103560;Respiration Score SOFA;Score_DGAI_AufnASA5;67;Nein;1724
96824-8;103560;Coag Score SOFA;Score_DGAI_AufnASA5;67;Nein;1725
96825-5;103560;Liver Score SOFA;Score_DGAI_AufnASA5;67;Nein;1726
96826-3;103560;Cardio Score SOFA;Score_DGAI_AufnASA5;67;Nein;1727
96827-1;103560;CNS Score SOFA;Score_DGAI_AufnASA5;67;Nein;1728
96828-9;103560;Renal Score SOFA;Score_DGAI_AufnASA5;67;Nein;1729
44760-7;103561;MELD score;Score_DGAI_AufnBeatmet;67;Nein;1730
44760-7;103458;MELD score;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;70;Nein;1731
73561-3;103458;IGF-I Z-score SerPl;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1732
88859-4;103458;Disease stage score for risk calculation;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1733
9271-8;103458;10M Apgar Score;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1734
9274-2;103458;5M Apgar Score;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1735
96790-1;103458;SOFA total score SOFA;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1736
96823-0;103458;Respiration Score SOFA;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1737
96824-8;103458;Coag Score SOFA;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1738
96825-5;103458;Liver Score SOFA;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1739
96826-3;103458;Cardio Score SOFA;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1740
96827-1;103458;CNS Score SOFA;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1741
96828-9;103458;Renal Score SOFA;Score_DGAI_AufnBeatmungsstundenbiszurAufnahme;67;Nein;1742
44760-7;103504;MELD score;Score_DGAI_AufnChronischeAIDS;67;Nein;1743
44760-7;103506;MELD score;Score_DGAI_AufnChronischeHaematologischeNeoplasie;70;Nein;1744
73561-3;103506;IGF-I Z-score SerPl;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1745
88859-4;103506;Disease stage score for risk calculation;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1746
9271-8;103506;10M Apgar Score;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1747
9274-2;103506;5M Apgar Score;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1748
96790-1;103506;SOFA total score SOFA;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1749
96823-0;103506;Respiration Score SOFA;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1750
96824-8;103506;Coag Score SOFA;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1751
96825-5;103506;Liver Score SOFA;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1752
96826-3;103506;Cardio Score SOFA;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1753
96827-1;103506;CNS Score SOFA;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1754
96828-9;103506;Renal Score SOFA;Score_DGAI_AufnChronischeHaematologischeNeoplasie;67;Nein;1755
44760-7;103507;MELD score;Score_DGAI_AufnChronischeMetastasierenNeoplasie;70;Nein;1756
73561-3;103507;IGF-I Z-score SerPl;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1757
88859-4;103507;Disease stage score for risk calculation;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1758
9271-8;103507;10M Apgar Score;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1759
9274-2;103507;5M Apgar Score;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1760
96790-1;103507;SOFA total score SOFA;Score_DGAI_AufnChronischeMetastasierenNeoplasie;67;Nein;1761
