"29883-6;2OH-phenylacetate Ur Ql"
"95646-6;RRV NAb Titr Spec Nt"
"15943-4;Pine Nut IgE RAST Ql"
"40501-9;Candida Ab Titr Ser LA"
"30221-6;CV B2 Ab Ser Ql"
"3432-2;carBAMazepine SerPl-mCnc"
"31063-1;PV1 Ab Titr Fld CF"
"43373-0;Rat Epith+Ser+Ur IgE RAST Ql"
"34927-4;Urobilinogen Ur-sCnc"
"86199-7;RVA Ag Tiss Ql ImStn"
"83109-9;Progest SerPl IA-mCnc"
"50437-3;ACTH 6 PM Plas-mCnc"
"63563-1;JEV IgM CSF Ql IA"
"49294-2;Oligoclonal Bands SerPl-Imp"
"33043-1;Ketones 24h Ur Ql"
"34925-8;Imm Moncytes/leuk NFr Bld"
"48037-6;pH Vag"
"30102-8;Y entero O:8 Ab Titr Spec"
"23514-3;T equiperdum Ab Ser Ql ID"
"41426-8;T spiralis Ab Ser IA-aCnc"
"92133-8;C pneum DNA Resp Ql NAA+probe"
"3162-5;Specimen vol 24h Stl-mRate"
"24106-7;Hairy Cells/leuk NFr Bld Manual"
"22732-2;Salicylates Spec-sCnc"
"50938-0;Vancomycin Fld-sCnc"
"35597-4;Salicylates SerPl Scn-mCnc"
"22319-8;HBV core IgM Ser-aCnc"
"60544-4;G lamblia DNA Spec Ql NAA+probe"
"50868-9;Iodine Hair-sCnt"
"7916-0;H capsul Ab Ser-aCnc"
"61369-5;L monocytog DNA Spec Ql NAA+probe"
"34441-6;Sperm Smn Qn"
"39006-2;HBV e Ab Fld Ql"
"92688-1;C parvum+hominis DNA Stl Ql NAA+probe"
"26420-0;D farinae IgG4 RAST Ql"
"113-1;cefoTEtan Islt KB"
"24107-5;Hairy Cells # Bld Manual"
"23176-1;L inter Copen Ab Ser Ql Aggl"
"263-4;Fusidate Islt KB"
"14253-9;GH Ab SerPl Ql"
"410-1;Piperacillin Titr SBT"
"57898-9;Cocaine Spec-sCnc"
"4268-9;Gentamicin Dose"
"31521-8;MAG Ab Ser Ql"
"29158-3;Opiates Mec-mCnt"
"15121-7;HDL MFr SerPl"
"34378-0;Teicoplanin Peak SerPl-mCnc"
"87-7;Cefmetazole Islt MLC"
"39024-5;VSNJV RNA Spec Ql NAA+probe"
"33928-3;Efavirenz SerPl-mCnc"
"34440-8;Interpretation Ur IEP-Imp"
"44507-2;HSV IgM Ser Ql IF"
"2463-8;M-IgE Ser-mCnc"
"6111-9;E purpurascens IgE Qn"
"8119-0;CD20 Cells NFr Bld"
"39103-7;FLUAV NA cDNA Spec NAA+probe"
"19729-3;Blue vetch IgE Qn"
"32672-8;CA SerPl Ql"
"51781-3;CO2 BldC Calc-sCnc"
"56373-4;Raspberry IgG4-mCnc"
"21783-6;t(12;22)(ATF1,EWSR1) NFr Bld/T"
"14402-2;Creat Gast-mCnc"
"11082-5;HIV2 p68 Ab Ser Ql IB"
"55694-4;Ornidazole Islt MIC"
"15760-2;Gum Arabic IgE RAST Ql"
"32781-7;Legionella Ag Ur Ql"
"32577-9;B quintana IgG Ser Ql"
"85478-6;FLUBV RNA Upper resp Ql NAA+probe"
"3191-4;Fact V Inhib PPP-aCnc"
"24141-4;Marsh Elder IgG Qn"
"16513-4;Ca-I sp3 p chal SerPl-sCnc"
"14165-5;Lactate Fld-sCnc"
"558-7;Chlamydia Throat Cult"
"34878-9;Emergency med Note"
"12514-6;HCO3 Dial fld-sCnc"
"13279-5;RUBV IgG sp1 Ser-aCnc"
"35373-0;PA XXX PRP Donr"
"19879-6;pCO2 8h Max BldC"
"47938-6;Specimen source Fld"
"40151-3;Glucose 10M pre chal SerPl-sCnc"
"14671-2;Copro3 SerPl-sCnc"
"8230-5;PCP Gast Ql Scn"
"77734-2;M abscess erm(41) full Islt/Spm Ql"
"27066-0;Ketones 3h p chal Ur Ql"
"17284-1;Mitochondria Ab Ser Ql IF"
"11272-2;MCV BldCo Auto"
"70568-1;P knowlesi DNA Bld Ql NAA+probe"
"14658-9;CA Titr SerPl"
"16038-2;Strawberry IgE RAST Ql"
"44846-4;Bacteria Spec Cult org #6"
"14078-0;B burgdor IgM CSF IA-aCnc"
"33847-5;PTH-Intact 30M p chal SerPl-sCnc"
"34402-8;Copro/Hgb RBC"
"48664-7;Fibrinogen PPP Coag.derived-mCnc"
"15068-0;FSH 24h Ur"
"47307-4;CMV IgG Index Ser+CSF-aCnc"
"26827-6;Testost/Creat 24h Ur"
"16175-2;B henselae IgM CSF Ql"
"6780-1;IgG Ur Elph-mCnc"
"6633-2;W bancr Ab Ser Ql IA"
"18875-5;Cefadroxil Susc Islt"
"1755-8;Albumin 24h Ur-mRate"
"10352-3;Bacteria Genital Aerobe Cult"
"7284-3;Dog Dander IgG Qn"
"15239-7;Occup Allerg Mix5 IgE Ql"
"13766-1;Isovalerylgly/Creat Ur"
"16843-5;Ethanol Fld-mCnc"
"95427-1;SARS-CoV-2 IgA Titr SerPl IF"
"52822-4;EEEV IgG Ser Ql IA"
"40570-4;Blasts # Fld Manual"
"82514-1;HCV Gentyp 3 NS5a Mut Det Islt"
"7894-9;Haem influ Ab Ser-aCnc"
"56324-7;M racemosus IgG4-mCnc"
"32208-1;Small Platelets Bld Ql Smear"
"19194-0;NSE Plr-aCnc"
"19078-5;CD23 Cells NFr Spec"
"23838-6;C trach rRNA Genital fl Ql Probe"
"91560-3;Date of departure from destination"
"33578-6;DENV Ab Titr Ser IF"
"6774-4;Desethylamiodarone SerPl-mCnc"
"32559-7;Tau Prot Ser-mCnc"
"20869-4;Leptospira Tiss Ql Cult"
"35836-6;Salinomycin Islt KB"
"53999-9;ANA multiple nuclear dots Ser Ql IF"
"53026-1;tTG IgG Ser Ql"
"3201-1;Fact VII Ag PPP IA-aCnc"
"6993-0;Cefpodoxime Islt Grad strip"
"32179-4;Hepta-CP/Creat 24h Ur-sRto"
"40931-8;Yersinia Ab Ser Ql"
"34956-3;WEEV IgM CSF-aCnc"
"15582-0;Bloodworm IgE RAST Ql"
"61366-1;Haem influ DNA Spec Ql NAA+probe"
"21033-6;Yeast Budding UrnS Ql"
"48585-4;NM ExG GE time p 100mg Na acetate PO"
"47128-4;Salicylates Gast-sCnc"
"33044-9;Pyknosis Bld Ql Smear"
"11187-2;P frequentans IgE Qn"
"16014-3;Sesame Seed IgE RAST Ql"
"42959-7;S Typhi O Ab Titr Ser"
"3937-0;PCP Ur-mCnc"
"5724-0;Selenium SerPl-mCnc"
"19753-3;Rat Epith+Ser+Ur IgE Qn"
"50698-0;FLUAV ADM resis Islt Ql Phenotyp"
"96895-8;SARS-CoV-2 lineage Spec"
"16740-3;DENV Ab Ser Ql"
"12258-0;Squamous UrnS Ql Micro"
"7604-2;Common Pigweed IgE Qn"
"34165-1;Imm Granulocytes Bld Ql Auto"
"11192-2;Protamine IgE Qn"
"18184-2;ESR Bld Qn Westrgrn 2h"
"60565-9;Amikacin 4 ug/mL Islt SlowMyco"
"551-2;Brucella Bld Cult"
"82303-9;E coli O157 Stl Ql Cult"
"14684-5;Creat 24h Ur-sRate"
"6837-9;Cinnamon IgE Qn"
"4043-6;Teicoplanin SerPl-mCnc"
"11063-5;TPI RBC-cCnc"
"7348-6;Grape IgG Qn"
"457-2;Spiramycin Islt KB"
"29910-7;HPIV3 RNA Spec Ql NAA+probe"
"38273-9;FLUAV Ab Ser IA-aCnc"
"3150-0;Inhaled O2 concentration"
"30223-2;CV B4 Ab Ser Ql"
"543-9;Mycobacterium Spec Cult"
"21486-6;Rape Poln IgE RAST Ql"
"26536-3;Cortis 1h p ACTH SerPl-sCnc"
"702-1;Anisocytosis Bld Ql Smear"
"35542-0;Peanut IgG-mCnc"
"16981-3;HTLV I DNA Spec Ql NAA+probe"
"18962-1;Oxytetracycline Susc Islt"
"55920-3;C peptide 24h Ur-mCnc"
"38172-3;Organic Acids SerPl-sCnc"
"32578-7;B quintana IgM Ser Ql"
"41193-4;Whitefaced Hornet IgG4 Ql"
"88192-0;Crimean-Congo virus RNA Ser Ql NAA+probe"
"33311-2;Porphyrins SerPl-sCnc"
"48987-2;PYD.free/Creat Ur-sRto"
"32313-9;Cortis 30M p chal SerPl-sCnc"
"87376-0;EC stx1 gene Islt Ql NAA+probe"
"3199-7;Fact VII PPP Chro-aCnc"
"2148-5;Creatine SerPl-mCnc"
"1970-3;Bilirub Delta SerPl-mCnc"
"24278-4;L pneumo Ab sp2 Titr Ser"
"13821-4;UUN/Creat 24h Ur"
"94054-4;Bacterial katG drug res mut Islt/Spm"
"47513-7;T pallidum IgG Ser Donr Ql"
"34636-1;Ciprofloxacin CSF-mCnc"
"50129-6;3OH-Propionate Amn-sCnc"
"352-5;Nalidixate Islt KB"
"32668-6;B burgdor DNA CSF Ql NAA+probe"
"26584-3;1Me-hist CSF-sCnc"
"26022-4;EV Ab Titr Ser CF"
"22681-1;Methionine/Creat Ur-sRto"
"42219-6;Chromium Ur-sCnc"
"33630-5;HIV PI gene Mut Det Islt"
"14607-6;ANA Fld Ql"
"18941-5;Lymecycline Susc Islt"
"72307-2;Brucella IgG sp2 Titr Ser"
"5207-6;HSV1 IgM Ser IA-aCnc"
"93406-7;A baumannii DNA Bld Pos Ql NAA+probe"
"15972-3;Rabbit Serum Prot IgE RAST Ql"
"6908-8;C4 Fld-mCnc"
"56355-1;P notatum IgG4-mCnc"
"27-3;Ampicillin Islt MLC"
"31707-3;Y entero O:5 Ab Spec-aCnc"
"23888-1;Isopropanol Gast-mCnc"
"1969-5;Bilirub Cl 24h Ur+SerPl-vRate"
"5040-1;Actinomyces Ab Titr Ser IF"
"32669-4;B burgdor DNA Snv Ql NAA+probe"
"97633-2;S marcescens DNA Snv Ql NAA+non-probe"
"23628-1;Sparfloxacin Susc Islt"
"32774-2;Chlamydia DNA Genital Ql NAA+probe"
"332-7;Mezlocillin Islt KB"
"23636-4;Cefdinir Susc Islt"
"42895-3;CTFV IgG Ser Ql IF"
"3338-1;Amobarbital SerPl-mCnc"
"15892-3;Olive Poln IgE RAST Ql"
"1417-5;Cortis 30M p 250 ug ACTH rIV SerPl-mCnc"
"27355-7;VLDL Plr Ql"
"82160-3;HAdV DNA Nph Ql NAA+non-probe"
"13969-1;CK MB SerPl-mCnc"
"13401-5;OH-Proline Amn-mCnc"
"17576-0;Shigella Spec Cult"
"5281-1;PV1 NAb Titr Ser Nt"
"21460-1;Walleye Pike IgE RAST Ql"
"44090-9;E coli O157H7 Islt Ql Cult"
"32756-9;CD3+CD4+ Cells/CD3+CD8+ Cells Bronch"
"25798-0;T4 Free sp9 p chal SerPl-sCnc"
"18876-3;Cefamandole Susc Islt"
"52908-1;Selenium 24h Ur-sRate"
"47584-8;C peptide 10M p Glc SerPl-sCnc"
"46083-2;FLUBV Ag Nph Ql IA"
"43405-0;C trach+GC DNA Spec Probe+sig amp"
"8034-1;Strongyloides Ab Ser-aCnc"
"502-5;Ticarcillin Titr SBT"
"25569-5;C peptide sp11 p chal SerPl-sCnc"
"94365-4;B pert DNA Lower resp Ql NAA+probe"
"22617-5;W bancr Ab Ser Ql"
"35547-9;Tomato IgG-mCnc"
"97870-0;ZIKV IgG SerPl IA-aCnc"
"32690-0;Hcys 24h Ur-sRate"
"43293-0;HTLV I+II p28 Ab Ser Ql"
"36899-3;Arbovirus Ab Spec"
"23210-8;Listeria Ab Ser Ql"
"71709-0;LASV IgM Titr Ser IA"
"25640-4;FSH 1.5h p 100 ug LRH IV SerPl-aCnc"
"49066-4;WEEV IgG+IgM CSF-Imp"
"21612-7;Age - Reported"
"3053-6;T3 SerPl-mCnc"
"19313-6;Tricyclics Tested Ur Scn"
"9415-1;Carbamazepine EP SerPl-mCnc"
"7796-6;Platelet Clump Bld Ql Smear"
"15085-4;Oxalate SerPl-sCnc"
"45098-1;Chlamydia Cvx Cult"
"29908-1;HPIV1 RNA Spec Ql NAA+probe"
"73674-4;S pneum Sertyp Islt Aggl"
"35815-0;Gemifloxacin Islt MIC"
"74036-5;Abn Prion Prot Tiss IB"
"50533-9;TSH sp1 SerPl-aCnc"
"26479-6;Lymphocytes/leuk NFr CSF"
"49564-8;EBV Patrn Spec IB-Imp"
"22399-0;Legionella Ab Titr Ser"
"35103-1;Acyclovir Trough SerPl-mCnc"
"26661-9;Trichinella Ab Ser Ql"
"3113-8;Uropor 24h Ur-mRate"
"49360-1;HBV DNA Spec NAA+probe-aCnc"
"55658-9;Clindamycin.high potency Islt Grad strip"
"6479-0;MuV IgM Titr Ser IF"
"53031-1;SRP Ab SerPl-aCnc"
"85627-8;H influenz hpd Ct Spec Qn NAA+probe"
"27111-4;Histidine Amn-sCnc"
"8038-2;T canis Ab Ser-aCnc"
"33532-3;PA Rist hi dose PRP Cont"
"50207-0;Glucose sp7 SerPl-mCnc"
"808-6;WBC # Plr Manual"
"35641-0;CD7 Cells NFr Mar"
"62432-0;LACV IgM Fld Ql IA"
"27179-1;Threonine Amn-sCnc"
"7234-8;Clove IgE Qn"
"54194-6;Mezlocillin+Sulbac Susc Islt"
"100863-0;CD4 TNFa/CD4 p COVID NuclCap"
"34664-3;C bot Tox A Ab Ser Ql"
"41507-5;RABV Ab Ser Ql IA"
"6739-7;Yellow Hornet IgG Qn"
"54917-0;Lysozyme Plr-mCnc"
"6303-2;Screen dRVVT"
"4070-9;Triazolam Ur-mCnc"
"86713-5;blaOXA-134-like Islt/Spm Ql"
"5792-7;Glucose Ur Strip-mCnc"
"50464-7;C peptide sp4 SerPl-sCnc"
"50423-3;Cortis 40M p 100 ug CRH IV SerPl-mCnc"
"80680-2;Vibrio chol toxin ctxA Stl Ql NAA+probe"
"39480-9;Glucose BldV-sCnc"
"21008-8;HIV1 RNA # SerPl Probe"
"76487-8;IgA SerPl-sCnc"
"32721-3;Tacrolimus SerPl-mCnc"
"8121-6;CD25 Cells NFr Bld"
"280-8;Imipenem Islt KB"
"22603-5;VZV IgG sp1 Ser-aCnc"
"3370-4;Barbital SerPl-mCnc"
"27917-4;CV B3 Ab CSF Ql"
"33694-1;C bot Spec Ql Cult"
"54167-2;Cefoperazone+Sulbac Islt MIC"
"54910-5;dsDNA Ab Ser IF-aCnc"
"18901-9;Cephapirin Susc Islt"
"4166-5;cefTAZidime Dose"
"2594-0;Magnesium CSF-sCnc"
"489-5;Temafloxacin Islt KB"
"26680-9;Aspartate Ur-sCnc"
"51563-5;Timothy (rPhl p) 7+12 IgE RAST Ql"
"34463-0;CSGV RNA Bld Ql NAA+probe"
"10928-0;Fennel Fresh IgE Qn"
"52821-6;SLEV IgG Ser Ql IA"
"16045-7;Swordfish IgE RAST Ql"
"15619-0;Acremonium IgE RAST Ql"
"15826-1;Lysozyme IgE RAST Ql"
"343-4;Moxalactam Islt MIC"
"12851-2;Prot Pattern SerPl Elph-Imp"
"64119-1;3rd most predominant Hb DBS"
"3221-9;Fact X Ag Act/Nor PPP IA"
"33316-1;S paraty A O Ab Titr Ser"
"22408-9;LCMV Ab Titr Ser"
"47842-0;Collect duration Time Dial fld"
"51276-4;CD3+CD16+ Cells NFr Mar"
"40598-5;Acetone Gast Ql"
"27384-7;Leptospira IgM CSF IA-aCnc"
"49380-9;HCV RNA # Spec NAA+probe"
"6278-6;White Ash IgE Qn"
"57896-3;FLUAV 2009H1N1v NI resis Spec Genotyp"
"8074-7;Insulin Human Ab Ser-aCnc"
"80351-0;ETEC ltA+st1a+st1b tox St NAA+non-probe"
"47252-2;HCV RNA SerPl NAA+probe-Log#"
"27134-6;Argininosuccinate Ur Ql"
"7930-1;FLUAV+FLUBV Ab Ser-aCnc"
"2126-1;Citrate Smn-mCnc"
"21221-7;Corn IgG RAST Ql"
"47313-2;FLUAV IgG Ser IA-aCnc"
"19170-0;CEA Plr-sCnc"
"73632-2;Solithromycin Islt KB"
"3774-7;Methadone Ur-mCnc"
"25971-3;5OH-indoleacetate 24h Ur-sCnc"
"55389-1;Insulin 5h p chal SerPl-sCnc"
"15646-3;Cocklebur IgE RAST Ql"
"85798-7;MeV N gene Ct Spec Qn NAA+probe"
"26743-5;CarboxyTHC SerPl Ql"
"7999-6;Rick SF IgM Ser-aCnc"
"41400-3;Yersinia IgA Ser Ql IB"
"25228-8;Vancomycin 30 ug/mL Islt SlowMyco"
"22579-7;T gondii IgA+IgE Ser-aCnc"
"58410-2;CBC Pnl Bld Auto"
"23871-7;HCV NS5 Ab Ser Ql IB"
"70239-9;Testost SerPl DL<= 3.47 pmol/L-sCnc"
"2351-5;Glucose 24h Ur-mRate"
"71788-4;N men DNA Spec NAA+probe"
"54337-1;Sulfocysteine DBS-sCnc"
"49195-1;CEV IgG Ser-aCnc"
"26451-5;Eosinophil/leuk NFr CSF"
"49070-6;Specimen drawn CSF"
"6376-8;CMV Ag SerPl Ql IA"
"6388-3;EEEV Ag Ser Ql IA"
"15343-7;Bld gp Ab Scn Titr SerPl"
"138-8;Ceftizoxime Islt KB"
"8140-6;Amphetamines Gast Ql"
"43987-7;Clarithro 12 ug/mL Islt SlowMyco"
"30158-0;T gondii Stl Ql"
"15812-1;Lenscale IgE RAST Ql"
"22727-2;Arginine Spec-sCnc"
"15961-6;Protamine IgE RAST Ql"
"47106-0;Ephedrin SerPl Ql"
"14159-8;Cortisone SerPl-mCnc"
"97644-9;BFV IgM CSF Ql IA"
"33475-5;Organic Acids Pattern SerPl-Imp"
"14152-3;Bilirub Direct Fld-mCnc"
"39801-6;Trigl Plr-sCnc"
"21601-0;Watermelon IgG RAST Ql"
"38764-7;EEEV IgG Spec-aCnc"
"35817-6;Gentamicin Synergy Islt Grad strip"
"26822-7;HDL Fld Ql"
"25534-9;Teicoplanin Peak SerPl-sCnc"
"6536-7;RABV Tiss Cult"
"34366-5;Prot/Creat Ur-Rto"
"21571-5;T gondii IgM Titr CSF IF"
"6198-6;Paper Wasp IgE Qn"
"53012-1;Atyp ANCA Titr Ser IF"
"29510-5;3OH-Glutarate/Creat Ur-sRto"
"49357-7;HBV DNA CSF NAA+probe-aCnc"
"3238-3;Fact XIII Ag PPP IA-aCnc"
"27203-9;FSH 24h Ur-aCnc"
"20394-3;Sample Lipemic SerPl Ql"
"88578-0;C bot Tox Stl MA Nt"
"15712-3;Firebush IgE RAST Ql"
"49744-6;P ovale IgG Titr Ser IF"
"49351-0;CMV DNA # Tiss NAA+probe"
"40987-0;RSV RNA Spec NAA+probe"
"10363-0;Barbiturates Spec Ql"
"22751-2;Tobramycin Peak SerPl-sCnc"
"316-0;Meclocycline Islt KB"
"11047-8;GPI RBC-cCnc"
"7613-3;Pistachio IgE Qn"
"9700-6;Procaine SerPl-mCnc"
"86-9;Cefaclor Titr SBT"
"25898-8;DPD 24h Ur-sCnc"
"24006-9;EEEV IgG+IgM Ser-Imp"
"53032-9;U1 snRNP70 Ab Ser Ql"
"25410-2;Filaria IgG Ser IA-aCnc"
"14729-8;Flurazepam SerPl-sCnc"
"94469-4;F2 20210G>A + F5 1691G>A Pnl Bld/T"
"23051-6;EEEV RNA Tiss Ql NAA+probe"
"21213-4;Codfish IgG RAST Ql"
"2079-2;Chloride 24h Ur-sRate"
"3730-9;LSD SerPl Ql"
"7108-4;Acetylsalicylate IgE Qn"
"3218-5;Fact X Act/Nor PPP"
"8135-6;CD7 Cells NFr Bld"
"35793-9;Dirithromycin Islt KB"
"33477-1;Organic Acids Pattern Ur-Imp"
"17026-6;Isocyanate IgE Qn"
"2232-7;Epineph 24h Ur-mRate"
"17197-5;CD79b Cells NFr Bld"
"19232-8;HCO3 std BldV-sCnc"
"40602-5;A1AT Ur Ql IEP"
"27056-1;Citrulline Ur-sCnc"
"5335-5;RUBV IgM Ser IA-aCnc"
"27880-4;FSH sp6 p chal SerPl-aCnc"
"51822-5;HAdV IgG Ser IA-aCnc"
"20610-2;CD45 Cells NFr Spec"
"51567-6;T pullulans IgE RAST Ql"
"52783-8;MCF.extrinsic Bld ROTEM"
"40936-7;Y pseudoTB Ab Ser Ql"
"14619-1;Appearance Plas"
"27115-5;B19V IgM Titr CSF"
"5991-5;PLG Ag PPP IA-aCnc"
"32113-3;Sertraline Spec Ql"
"50846-5;Cobalt Tiss-sCnt"
"15880-8;Virg Live Oak IgE RAST Ql"
"51657-5;HCV Ab Fld Ql"
"43839-0;FLUBV IgG Ser Ql"
"33691-7;Y pestis DNA Spec Ql NAA+probe"
"424-2;PZA Islt MIC"
"25381-5;Corticoster SerPl-sCnc"
"41760-0;Il12 SerPl-mCnc"
"40254-5;Creat 2.5h p chal SerPl-mCnc"
"23001-1;C psittaci DNA Spec Ql NAA+probe"
"86697-0;RVA RNA Islt-Seq"
"2657-5;Nitrite Ur-mCnc"
"49191-0;C tetani Toxoid IgG sp1 Ser-aCnc"
"23953-3;Aspergillus Ab Titr CSF CF"
"34260-0;Catechols 24h Ur-sCnc"
"5679-6;LSD Ur-mCnc"
"4996-5;CMV DNA Bld Ql NAA+probe"
"40996-1;A alternata IgE/IgE total %"
"20886-8;Molybdenum Spec-mCnc"
"12794-4;Oxalate sp6 p chal Ur-mCnc"
"21584-8;Turkey Feather IgE RAST Ql"
"40623-1;CD3+CD4+ Cells NFr Bronch"
"23554-9;VEEE subtyp Spec IF"
"59826-8;Creat Bld-sCnc"
"33990-3;Normoblasts/leuk NFr Bld"
"44912-4;Beta2+Gamma Glob MFr SerPl Elph"
"7570-5;Pea IgG Qn"
"41467-2;Benzodiaz/Creat Ur"
"32067-1;Digoxin Free SerPl-sCnc"
"24041-6;CMV DNA Spec Probe+sig amp-aCnc"
"14026-9;HTLV I+II p53 Ab Ser Ql IB"
"10342-4;Sulfamethoxazole SerPl-mCnc"
"49780-0;Leishmania DNA Bld Ql NAA+probe"
"95234-1;HBV surface Ag SerPl-Imp"
"707-0;Basophils/leuk NFr Bld Manual"
"15629-9;Chestnut IgE RAST Ql"
"20730-8;B abortus Ab Ser Ql IA"
"100-8;Cefoperazone Islt MIC"
"53874-4;JCV RNA Spec NAA+probe-aCnc"
"32525-8;CD19 Cells NFr Mar"
"17574-5;Selenium Fld-mCnc"
"21431-2;Opiates Ur Ql Scn>2000 ng/mL"
"183-4;Cinoxacin Titr SBT"
"2938-9;Serine 24h Ur-mRate"
"14626-6;B2 Microglob Ser-sCnc"
"53982-5;Centromere B Ab Ser-aCnc"
"6026-9;A terreus IgE Qn"
"18934-0;Isoniazid Susc Islt"
"6326-3;B abortus IgM Ser IA-aCnc"
"8480-6;BP sys"
"22475-8;Rick SF Ab Titr Ser"
"7253-8;Cottonseed IgG Qn"
"24103-4;Plasma Cells # Bld Manual"
"94061-9;Bacterial gidB drug res mut Islt/Spm"
"4476-8;C1INH Functional SerPl-mCnc"
"1798-8;Amylase SerPl-cCnc"
"3971-9;Pindolol SerPl-mCnc"
"87949-4;C trach DNA Tiss Ql NAA+probe"
"6906-2;Sertraline SerPl-mCnc"
"25092-8;Cystathionin/Creat Ur-sRto"
"2460-4;IgD Ser-mCnc"
"12736-5;Hyaluronate SerPl-mCnc"
"56654-7;Nickel/Creat Ur-Rto"
"51588-2;Granulocytes # Bld Manual"
"42375-6;N men sg Z Ag Islt Ql Aggl"
"5368-6;S pneum IgG Ser IA-aCnc"
"20448-7;Insulin SerPl-aCnc"
"7609-1;Pine IgE Qn"
"3392-8;BZE SerPl-mCnc"
"49551-5;CK MB Bld-mCnc"
"33569-5;ENA SS-A Ab Ser IA-aCnc"
"12281-2;Bacteria Cvx Anaerobe Cult"
"1558-6;Glucose p fast SerPl-mCnc"
"43342-5;WNV IgM Titr CSF IA"
"35861-4;Virginiamycin Susc Islt"
"42350-9;Cefepime+Clav Islt KB"
"3371-2;Barbital Ur-mCnc"
"74-5;Cefatrizine Titr SBT"
"52915-6;Aluminum Ur-sCnc"
"40820-3;H pylori IgA Titr Ser"
"22688-6;Threonine/Creat Ur-sRto"
"34375-6;Streptokinase Ab Titr Ser"
"26606-4;Carnosine SerPl-sCnc"
"14587-0;Aldost 24h Ur-sRate"
"98979-8;eGFRcr SerPlBld CKD-EPI 2021"
"15900-4;Queen Palm IgE RAST Ql"
"573-6;Fungus Nail Cult"
"56362-7;Poppy Seed IgG4-mCnc"
"88166-4;M tb DNA Ocflu Ql NAA+probe"
"48586-2;Collagen CTx Ur-mCnc"
"40620-7;pCO2 temp adj BldC"
"14722-3;ENA Ab Ser Ql"
"19177-5;AFP SerPl-sCnc"
"3217-7;Fact Xa PPP-aCnc"
"31041-7;Moxifloxacin Islt KB"
"15792-5;Insulin Bovine IgE RAST Ql"
"60025-4;Urobilinogen Ur Strip.auto-sCnc"
"44087-5;E coli O157 Ag Spec Ql"
"13069-0;PS IgA Ser-aCnc"
"6714-0;Beef IgG Qn"
"7656-2;Raspberry IgE Qn"
"47119-3;Meprobamate Gast-sCnc"
"38441-2;Benzodiaz Mec Ql Cfm"
"90849-1;Cefpodoxime 4 ug/mL Islt SlowMyco"
"96522-8;CTFV IgG Spec Ql IA"
"33620-6;Tri-CP 24h Stl-mRate"
"6246-3;Shrimp IgE Qn"
"10944-7;Octopus IgE Qn"
"55642-3;Cefonocid Islt Grad strip"
"12964-3;BUN BS Bld-mCnc"
"38160-8;Porphyrins/Creat Ur"
"18253-5;Serotonin 24h Ur-mRate"
"6144-0;Horse Fly IgE Qn"
"31978-0;T vaginalis Ag Genital Ql"
"25166-0;Uropor Ur-sCnc"
"25400-3;E histolyt Ab Titr Ser IF"
"48177-0;Streptomycin 1 ug/mL Islt SlowMyco"
"18352-5;Specimen vol 4h Ur"
"39320-7;Abn Prion Prot Tiss Ql IB"
"3663-2;Gentamicin Peak SerPl-mCnc"
"1780-6;ALP Plac SerPl-cCnc"
"15898-0;Ovomucoid IgE RAST Ql"
"14775-1;Hgb BldA Oximetry-mCnc"
"11215-1;D-ALA Ur-mCnc"
"22511-0;SLEV IgG Titr CSF"
"29843-0;POWV IgM CSF Ql"
"19756-6;Sheep Milk IgE Qn"
"41708-9;Oritavancin Islt MIC"
"6416-2;Haem influ D Ag Spec Ql IF"
"27218-7;quiNINE Ur-mCnc"
"89635-7;M tb DNA Implnt dev Ql NAA+probe"
"72845-1;HBV 202 Islt Genotyp"
"50550-3;Malondialdehyde.free Plas-sCnc"
"24521-7;Epineph Ur-sCnc"
"74217-1;Fondaparinux PPP Chro-mCnc"
"1749-1;Albumin Prt-mCnc"
"18883-9;Cefonocid Susc Islt"
"39790-1;Potassium BldC-sCnc"
"25972-1;cAMP/Creat 24h Ur-sRto"
"399-6;Phenethicillin Islt MLC"
"16647-0;Collagen Ab Ser-aCnc"
"16096-0;Baker's yeast IgE RAST Ql"
"55293-5;Linopristin+Flopristin Islt MIC"
"23149-8;JEV Ag Spec Ql HAI"
"73597-7;Iclaprim Susc Islt"
"57587-8;Aldost 2h p chal SerPl-sCnc"
"35776-4;cefTAZidime+Clav Susc Islt"
"32728-8;Beta1 Glob MFr CSF Elph"
"19314-4;Tricyclics Tested Ur Scn"
"51492-7;Cortis sp3 p chal Sal-mCnc"
"34882-1;Ethanol Sal-mCnc"
"56237-1;Crawfish IgG4-mCnc"
"79426-3;Plasma Cells/leuk NFr Bld Manual"
"22320-6;HBV e Ab Ser Ql"
"94309-2;SARS-CoV-2 RNA Spec Ql NAA+probe"
"50071-0;11DC Amn-sCnc"
"15570-5;Honey bee IgE RAST Ql"
"99778-3;C trach rRNA Conjunct Ql NAA+probe"
"21339-7;HIV2 p55 Ab Ser Ql IB"
"48394-1;Coccidioides Ab Fld Ql ID"
"2814-2;Porphyrins RBC-mCnc"
"21362-9;L pneumo IgG Titr Ser IF"
"7920-2;FLUAV Ab Ser-aCnc"
"24151-3;Giant Ragweed IgG Qn"
"7728-9;Swordfish IgE Qn"
"18868-0;Aztreonam Susc Islt"
"3536-0;Norclomipramine SerPl-mCnc"
"33856-6;Sezary Cells # Bld Manual"
"41602-4;Bacteria CSF Ql Micro"
"41235-3;Paper Wasp IgE-mCnc"
